2	2	2015-07-02.09:00:00	26	113	1
11	6	2015-07-02.09:00:04	26	123	1
4	3	2015-07-02.09:00:08	24	119	1
2	2	2015-07-02.09:00:12	22	119	1
2	2	2015-07-02.09:00:16	20	119	1
2	2	2015-07-02.09:00:20	19	115	1
2	2	2015-07-02.09:00:24	19	115	1
1	1	2015-07-02.09:00:28	17	115	1
2	2	2015-07-02.09:00:32	16	115	1
1	1	2015-07-02.09:00:36	14	115	1
2	2	2015-07-02.09:00:40	13	115	1
3	2	2015-07-02.09:00:44	13	115	1
1	1	2015-07-02.09:00:49	12	113	1
2	2	2015-07-02.09:00:53	11	113	1
1	1	2015-07-02.09:00:57	10	113	1
2	2	2015-07-02.09:01:01	9	125	1
8	4	2015-07-02.09:01:05	9	121	1
2	2	2015-07-02.09:01:09	9	119	1
2	2	2015-07-02.09:01:13	8	119	1
2	2	2015-07-02.09:01:17	7	119	1
2	2	2015-07-02.09:01:21	7	119	1
2	2	2015-07-02.09:01:25	7	119	1
2	2	2015-07-02.09:01:29	6	115	1
1	1	2015-07-02.09:01:33	6	115	1
2	2	2015-07-02.09:01:37	5	115	1
2	2	2015-07-02.09:01:41	5	115	1
2	2	2015-07-02.09:01:45	5	113	1
2	2	2015-07-02.09:01:49	4	113	1
2	2	2015-07-02.09:01:53	4	113	1
1	1	2015-07-02.09:01:57	4	113	1
8	4	2015-07-02.09:02:01	3	123	1
2	2	2015-07-02.09:02:05	3	117	1
2	2	2015-07-02.09:02:09	3	115	1
1	1	2015-07-02.09:02:13	3	115	1
1	1	2015-07-02.09:02:17	2	115	1
2	2	2015-07-02.09:02:21	2	115	1
2	2	2015-07-02.09:02:25	2	115	1
2	2	2015-07-02.09:02:29	2	115	1
1	1	2015-07-02.09:02:33	2	115	1
2	2	2015-07-02.09:02:37	2	115	1
1	1	2015-07-02.09:02:41	2	115	1
2	2	2015-07-02.09:02:45	2	113	1
2	2	2015-07-02.09:02:49	1	113	1
2	2	2015-07-02.09:02:53	1	113	1
2	2	2015-07-02.09:02:57	1	113	1
16	11	2015-07-02.09:03:01	1	131	1
28	24	2015-07-02.09:03:06	1	123	1
6	5	2015-07-02.09:03:10	1	115	1
2	2	2015-07-02.09:03:14	1	115	1
1	1	2015-07-02.09:03:18	1	115	1
8	7	2015-07-02.09:03:22	1	115	1
2	2	2015-07-02.09:03:26	1	115	1
2	2	2015-07-02.09:03:30	1	115	1
3	2	2015-07-02.09:03:34	0	116	2
7	3	2015-07-02.09:03:38	0	116	2
3	3	2015-07-02.09:03:43	0	116	2
4	3	2015-07-02.09:03:47	0	115	3
8	5	2015-07-02.09:03:52	0	117	5
2	2	2015-07-02.09:03:56	0	114	5
7	4	2015-07-02.09:04:01	0	118	2
15	6	2015-07-02.09:04:05	0	127	2
3	3	2015-07-02.09:04:10	0	120	2
5	3	2015-07-02.09:04:14	8	122	2
5	4	2015-07-02.09:04:19	15	120	2
4	3	2015-07-02.09:04:23	14	121	3
5	4	2015-07-02.09:04:28	13	118	3
4	3	2015-07-02.09:04:32	12	118	5
3	3	2015-07-02.09:04:37	19	116	5
2	2	2015-07-02.09:04:41	17	116	5
7	4	2015-07-02.09:04:46	16	119	2
2	2	2015-07-02.09:04:50	16	119	1
7	7	2015-07-02.09:04:54	23	114	1
9	3	2015-07-02.09:04:58	21	116	3
14	8	2015-07-02.09:05:03	19	122	5
2	2	2015-07-02.09:05:07	18	118	5
3	3	2015-07-02.09:05:12	16	116	5
8	4	2015-07-02.09:05:16	23	121	2
2	2	2015-07-02.09:05:20	23	120	1
2	2	2015-07-02.09:05:24	21	115	1
1	1	2015-07-02.09:05:28	19	115	1
2	2	2015-07-02.09:05:33	18	115	1
1	1	2015-07-02.09:05:37	16	115	1
2	2	2015-07-02.09:05:41	15	115	1
1	1	2015-07-02.09:05:45	15	115	1
2	2	2015-07-02.09:05:49	14	113	1
2	2	2015-07-02.09:05:53	13	113	1
2	2	2015-07-02.09:05:57	12	113	1
2	2	2015-07-02.09:06:01	11	113	1
10	4	2015-07-02.09:06:05	11	123	1
4	3	2015-07-02.09:06:09	10	119	1
2	2	2015-07-02.09:06:13	9	119	1
10	9	2015-07-02.09:06:17	8	115	1
3	2	2015-07-02.09:06:21	40	115	1
2	2	2015-07-02.09:06:25	40	115	1
1	1	2015-07-02.09:06:29	36	115	1
2	2	2015-07-02.09:06:33	33	115	1
2	2	2015-07-02.09:06:37	31	115	1
2	2	2015-07-02.09:06:41	28	115	1
1	1	2015-07-02.09:06:45	28	115	1
2	2	2015-07-02.09:06:49	26	113	1
2	2	2015-07-02.09:06:53	24	113	1
2	2	2015-07-02.09:06:57	22	113	1
4	3	2015-07-02.09:07:01	20	124	1
7	4	2015-07-02.09:07:05	20	121	1
1	1	2015-07-02.09:07:09	18	119	1
2	2	2015-07-02.09:07:13	17	119	1
1	1	2015-07-02.09:07:17	16	119	1
7	6	2015-07-02.09:07:21	14	119	1
3	3	2015-07-02.09:07:25	14	119	1
8	3	2015-07-02.09:07:30	13	120	2
2	2	2015-07-02.09:07:34	12	120	2
3	2	2015-07-02.09:07:39	11	121	3
7	5	2015-07-02.09:07:43	10	122	3
4	3	2015-07-02.09:07:48	9	119	5
3	3	2015-07-02.09:07:52	9	117	5
2	2	2015-07-02.09:07:57	8	118	5
8	4	2015-07-02.09:08:01	7	123	1
10	5	2015-07-02.09:08:05	7	122	1
10	4	2015-07-02.09:08:09	7	118	3
6	4	2015-07-02.09:08:14	6	120	5
3	2	2015-07-02.09:08:19	6	117	5
2	2	2015-07-02.09:08:23	5	115	5
2	2	2015-07-02.09:08:28	5	115	5
3	2	2015-07-02.09:08:32	4	115	5
2	2	2015-07-02.09:08:37	4	115	5
2	2	2015-07-02.09:08:41	4	115	5
2	2	2015-07-02.09:08:46	4	113	5
2	2	2015-07-02.09:08:50	3	113	5
2	2	2015-07-02.09:08:55	11	113	5
2	2	2015-07-02.09:08:59	10	113	5
10	6	2015-07-02.09:09:04	41	123	5
2	2	2015-07-02.09:09:08	38	119	5
2	2	2015-07-02.09:09:13	35	119	5
2	2	2015-07-02.09:09:17	40	119	5
2	2	2015-07-02.09:09:22	37	119	5
2	2	2015-07-02.09:09:27	34	119	5
2	2	2015-07-02.09:09:31	31	119	5
3	2	2015-07-02.09:09:36	31	115	5
2	2	2015-07-02.09:09:40	29	115	5
2	2	2015-07-02.09:09:45	42	115	5
3	2	2015-07-02.09:09:49	39	113	5
2	2	2015-07-02.09:09:54	36	113	5
2	2	2015-07-02.09:09:58	33	113	5
9	4	2015-07-02.09:10:03	94	117	5
2	2	2015-07-02.09:10:07	87	115	5
2	2	2015-07-02.09:10:12	80	115	5
2	2	2015-07-02.09:10:16	73	115	5
2	2	2015-07-02.09:10:21	67	115	5
2	2	2015-07-02.09:10:25	67	115	5
2	2	2015-07-02.09:10:30	62	115	5
2	2	2015-07-02.09:10:35	57	115	5
2	2	2015-07-02.09:10:39	52	115	5
3	2	2015-07-02.09:10:44	48	115	5
2	2	2015-07-02.09:10:48	44	113	5
3	2	2015-07-02.09:10:53	41	113	5
2	2	2015-07-02.09:10:57	37	113	5
11	6	2015-07-02.09:11:02	34	119	5
2	2	2015-07-02.09:11:06	32	115	5
2	2	2015-07-02.09:11:11	29	115	5
2	2	2015-07-02.09:11:15	29	115	5
2	2	2015-07-02.09:11:20	27	115	5
2	2	2015-07-02.09:11:24	33	115	5
2	2	2015-07-02.09:11:29	30	115	5
2	2	2015-07-02.09:11:33	28	115	5
2	2	2015-07-02.09:11:38	25	115	5
2	2	2015-07-02.09:11:43	23	115	5
2	2	2015-07-02.09:11:47	21	113	5
2	2	2015-07-02.09:11:52	20	113	5
2	2	2015-07-02.09:11:56	18	113	5
2	2	2015-07-02.09:12:01	18	113	5
10	5	2015-07-02.09:12:05	17	123	5
3	3	2015-07-02.09:12:10	15	119	5
2	2	2015-07-02.09:12:14	14	119	5
2	2	2015-07-02.09:12:19	13	119	5
2	2	2015-07-02.09:12:23	12	119	5
2	2	2015-07-02.09:12:28	11	115	5
2	2	2015-07-02.09:12:32	10	115	5
2	2	2015-07-02.09:12:37	9	115	5
2	2	2015-07-02.09:12:41	8	115	5
2	2	2015-07-02.09:12:46	8	113	5
3	2	2015-07-02.09:12:51	8	113	5
2	2	2015-07-02.09:12:55	7	113	5
3	2	2015-07-02.09:13:00	6	113	5
9	5	2015-07-02.09:13:04	6	121	5
2	2	2015-07-02.09:13:09	5	119	5
3	2	2015-07-02.09:13:13	5	119	5
2	2	2015-07-02.09:13:18	5	119	5
2	2	2015-07-02.09:13:22	4	119	5
2	2	2015-07-02.09:13:27	4	119	5
2	2	2015-07-02.09:13:31	3	119	5
2	2	2015-07-02.09:13:36	3	119	5
3	2	2015-07-02.09:13:40	3	119	5
2	2	2015-07-02.09:13:45	3	119	5
2	2	2015-07-02.09:13:49	3	117	5
2	2	2015-07-02.09:13:54	2	113	5
2	2	2015-07-02.09:13:59	2	113	5
9	5	2015-07-02.09:14:03	2	117	5
2	2	2015-07-02.09:14:08	2	116	5
3	3	2015-07-02.09:14:12	2	116	5
2	2	2015-07-02.09:14:17	2	116	5
2	2	2015-07-02.09:14:21	1	116	5
2	2	2015-07-02.09:14:26	1	116	5
2	2	2015-07-02.09:14:30	1	116	5
2	2	2015-07-02.09:14:35	1	116	5
2	2	2015-07-02.09:14:39	1	116	5
2	2	2015-07-02.09:14:44	1	116	5
2	2	2015-07-02.09:14:48	1	114	5
2	2	2015-07-02.09:14:53	1	114	5
2	2	2015-07-02.09:14:57	1	114	5
11	5	2015-07-02.09:15:02	1	126	5
2	2	2015-07-02.09:15:06	0	124	5
2	2	2015-07-02.09:15:11	0	120	5
2	2	2015-07-02.09:15:16	0	120	5
2	2	2015-07-02.09:15:20	0	120	5
3	2	2015-07-02.09:15:25	0	120	5
2	2	2015-07-02.09:15:29	8	116	5
2	2	2015-07-02.09:15:34	8	116	5
2	2	2015-07-02.09:15:38	7	116	5
2	2	2015-07-02.09:15:43	6	116	5
2	2	2015-07-02.09:15:47	6	114	5
2	2	2015-07-02.09:15:52	5	114	5
2	2	2015-07-02.09:15:56	5	114	5
3	2	2015-07-02.09:16:01	4	114	5
9	5	2015-07-02.09:16:05	4	122	5
2	2	2015-07-02.09:16:10	4	120	5
2	2	2015-07-02.09:16:14	4	120	5
2	2	2015-07-02.09:16:19	3	120	5
3	2	2015-07-02.09:16:24	3	121	5
2	2	2015-07-02.09:16:28	3	121	5
2	2	2015-07-02.09:16:33	3	121	5
3	2	2015-07-02.09:16:37	2	121	5
2	2	2015-07-02.09:16:42	2	121	5
2	2	2015-07-02.09:16:46	2	119	5
3	2	2015-07-02.09:16:51	2	119	5
2	2	2015-07-02.09:16:55	2	119	5
3	3	2015-07-02.09:17:00	2	115	5
11	5	2015-07-02.09:17:04	1	119	5
9	5	2015-07-02.09:17:09	1	123	1
2	2	2015-07-02.09:17:13	1	123	1
2	2	2015-07-02.09:17:17	1	118	1
8	3	2015-07-02.09:17:21	1	119	2
6	4	2015-07-02.09:17:26	41	121	4
7	6	2015-07-02.09:17:30	41	121	5
3	2	2015-07-02.09:17:35	38	119	5
3	2	2015-07-02.09:17:39	35	119	5
5	3	2015-07-02.09:17:44	32	121	1
2	2	2015-07-02.09:17:48	29	119	1
2	2	2015-07-02.09:17:52	27	117	1
2	2	2015-07-02.09:17:56	25	117	1
3	2	2015-07-02.09:18:00	25	117	1
11	6	2015-07-02.09:18:04	23	127	1
5	3	2015-07-02.09:18:08	21	119	1
2	2	2015-07-02.09:18:12	19	119	1
4	2	2015-07-02.09:18:16	18	121	1
1	1	2015-07-02.09:18:20	18	121	1
1	1	2015-07-02.09:18:24	16	119	1
1	1	2015-07-02.09:18:28	15	119	1
1	1	2015-07-02.09:18:32	14	119	1
1	1	2015-07-02.09:18:36	12	119	1
1	1	2015-07-02.09:18:40	12	119	1
1	1	2015-07-02.09:18:44	11	119	1
2	2	2015-07-02.09:18:48	10	117	1
1	1	2015-07-02.09:18:52	10	117	1
2	2	2015-07-02.09:18:56	9	116	1
1	1	2015-07-02.09:19:00	9	116	1
9	4	2015-07-02.09:19:04	48	124	1
1	1	2015-07-02.09:19:08	44	122	1
1	1	2015-07-02.09:19:12	41	122	1
1	1	2015-07-02.09:19:16	37	122	1
2	2	2015-07-02.09:19:20	37	122	1
1	1	2015-07-02.09:19:25	34	122	1
2	2	2015-07-02.09:19:29	32	122	1
1	1	2015-07-02.09:19:33	29	122	1
1	1	2015-07-02.09:19:37	27	118	1
2	2	2015-07-02.09:19:41	27	118	1
1	1	2015-07-02.09:19:45	33	118	1
1	1	2015-07-02.09:19:49	30	116	1
1	1	2015-07-02.09:19:53	28	116	1
1	1	2015-07-02.09:19:57	25	116	1
2	2	2015-07-02.09:20:01	159	124	1
8	4	2015-07-02.09:20:05	159	120	1
1	1	2015-07-02.09:20:09	147	118	1
1	1	2015-07-02.09:20:13	135	118	1
1	1	2015-07-02.09:20:17	124	118	1
2	2	2015-07-02.09:20:21	114	118	1
1	1	2015-07-02.09:20:25	114	118	1
2	2	2015-07-02.09:20:29	105	118	1
1	1	2015-07-02.09:20:33	96	118	1
1	1	2015-07-02.09:20:37	89	118	1
2	2	2015-07-02.09:20:41	82	118	1
1	1	2015-07-02.09:20:45	82	116	1
1	1	2015-07-02.09:20:49	75	116	1
1	1	2015-07-02.09:20:53	69	116	1
1	1	2015-07-02.09:20:57	63	116	1
9	4	2015-07-02.09:21:01	58	129	1
3	2	2015-07-02.09:21:05	58	122	1
1	1	2015-07-02.09:21:09	54	118	1
1	1	2015-07-02.09:21:13	49	118	1
2	2	2015-07-02.09:21:17	45	118	1
2	2	2015-07-02.09:21:21	42	118	1
1	1	2015-07-02.09:21:25	42	118	1
1	1	2015-07-02.09:21:29	38	118	1
1	1	2015-07-02.09:21:33	35	118	1
1	1	2015-07-02.09:21:38	32	118	1
2	2	2015-07-02.09:21:42	30	118	1
1	1	2015-07-02.09:21:46	30	116	1
1	1	2015-07-02.09:21:50	27	116	1
2	2	2015-07-02.09:21:54	25	116	1
100	83	2015-07-02.09:21:58	39	116	1
12	9	2015-07-02.09:22:02	36	126	1
2	2	2015-07-02.09:22:06	33	124	1
2	2	2015-07-02.09:22:10	33	122	1
2	2	2015-07-02.09:22:14	30	122	1
1	1	2015-07-02.09:22:18	28	122	1
2	2	2015-07-02.09:22:22	26	122	1
1	1	2015-07-02.09:22:26	24	122	1
1	1	2015-07-02.09:22:30	24	122	1
2	2	2015-07-02.09:22:34	22	118	1
1	1	2015-07-02.09:22:38	20	118	1
2	2	2015-07-02.09:22:42	18	118	1
1	1	2015-07-02.09:22:46	17	116	1
1	1	2015-07-02.09:22:50	17	116	1
1	1	2015-07-02.09:22:54	15	116	1
2	2	2015-07-02.09:22:58	14	116	1
8	4	2015-07-02.09:23:02	13	122	1
1	1	2015-07-02.09:23:06	12	120	1
1	1	2015-07-02.09:23:10	12	118	1
1	1	2015-07-02.09:23:14	11	118	1
1	1	2015-07-02.09:23:18	10	118	1
1	1	2015-07-02.09:23:22	9	118	1
1	1	2015-07-02.09:23:26	8	118	1
1	1	2015-07-02.09:23:30	8	118	1
1	1	2015-07-02.09:23:34	8	118	1
1	1	2015-07-02.09:23:39	7	118	1
3	2	2015-07-02.09:23:43	7	118	1
1	1	2015-07-02.09:23:47	6	116	1
2	2	2015-07-02.09:23:51	6	116	1
1	1	2015-07-02.09:23:55	6	116	1
1	1	2015-07-02.09:23:59	5	116	1
11	6	2015-07-02.09:24:03	61	126	1
2	2	2015-07-02.09:24:07	56	118	1
1	1	2015-07-02.09:24:11	56	118	1
1	1	2015-07-02.09:24:15	51	118	1
1	1	2015-07-02.09:24:19	47	118	1
1	1	2015-07-02.09:24:23	43	118	1
1	1	2015-07-02.09:24:27	40	118	1
1	1	2015-07-02.09:24:31	37	118	1
1	1	2015-07-02.09:24:35	37	118	1
2	2	2015-07-02.09:24:39	34	118	1
1	1	2015-07-02.09:24:43	31	118	1
1	1	2015-07-02.09:24:47	28	115	1
1	1	2015-07-02.09:24:51	26	115	1
2	2	2015-07-02.09:24:55	26	115	1
1	1	2015-07-02.09:24:59	24	115	1
8	4	2015-07-02.09:25:03	22	123	1
1	1	2015-07-02.09:25:07	20	121	1
1	1	2015-07-02.09:25:11	19	121	1
