360	144	2011-03-21.10:27:53	33	613	1
360	144	2011-03-21.10:28:34	35	613	1
504	216	2011-03-21.10:29:15	38	613	1
432	144	2011-03-21.10:29:55	44	605	1
504	216	2011-03-21.10:30:36	94	607	1
432	144	2011-03-21.10:31:17	134	605	1
432	216	2011-03-21.10:31:57	99	603	1
432	144	2011-03-21.10:32:38	50	605	1
360	144	2011-03-21.10:33:24	40	607	6
792	360	2011-03-21.10:34:06	39	623	1
504	216	2011-03-21.10:34:47	35	615	1
504	216	2011-03-21.10:35:27	32	615	1
432	144	2011-03-21.10:36:08	16	605	1
576	144	2011-03-21.10:36:49	8	605	3
288	144	2011-03-21.10:37:35	8	609	5
360	144	2011-03-21.10:38:16	30	615	1
432	216	2011-03-21.10:38:57	19	615	1
432	216	2011-03-21.10:39:38	35	613	1
576	288	2011-03-21.10:40:19	30	608	1
648	288	2011-03-21.10:40:59	22	603	1
864	432	2011-03-21.10:41:44	59	607	6
1512	864	2011-03-21.10:42:30	63	620	1
720	288	2011-03-21.10:43:10	47	615	1
504	288	2011-03-21.10:43:51	36	613	1
504	288	2011-03-21.10:44:32	34	607	1
360	144	2011-03-21.10:45:13	30	607	1
360	144	2011-03-21.10:45:53	21	603	1
576	216	2011-03-21.10:46:34	29	605	1
576	288	2011-03-21.10:47:18	24	606	2
720	360	2011-03-21.10:48:04	35	611	6
576	288	2011-03-21.10:48:50	43	607	5
288	144	2011-03-21.10:49:36	48	607	5
216	72	2011-03-21.10:50:18	22	615	1
360	216	2011-03-21.10:50:58	19	611	1
432	288	2011-03-21.10:51:39	16	613	1
360	216	2011-03-21.10:52:20	39	605	1
432	144	2011-03-21.10:53:01	30	616	1
360	216	2011-03-21.10:53:41	23	605	1
360	216	2011-03-21.10:54:22	16	605	1
864	360	2011-03-21.10:55:03	8	610	1
432	216	2011-03-21.10:55:44	45	606	1
432	216	2011-03-21.10:56:24	37	606	1
576	288	2011-03-21.10:57:05	23	610	1
504	288	2011-03-21.10:57:46	27	604	1
504	288	2011-03-21.10:58:27	18	606	1
504	288	2011-03-21.10:59:07	8	606	1
432	288	2011-03-21.10:59:48	12	604	1
1080	288	2011-03-21.11:00:29	26	607	1
360	216	2011-03-21.11:01:09	21	607	1
288	144	2011-03-21.11:01:50	11	607	1
288	144	2011-03-21.11:02:31	34	608	1
288	144	2011-03-21.11:03:12	16	608	1
360	216	2011-03-21.11:03:53	8	605	1
288	144	2011-03-21.11:04:33	11	607	1
288	144	2011-03-21.11:05:14	17	608	1
288	144	2011-03-21.11:05:55	9	605	1
216	72	2011-03-21.11:06:35	4	607	1
288	144	2011-03-21.11:07:16	7	607	1
288	144	2011-03-21.11:07:57	8	605	1
288	144	2011-03-21.11:08:38	4	607	1
288	144	2011-03-21.11:09:18	18	606	1
288	144	2011-03-21.11:09:59	30	604	1
288	144	2011-03-21.11:10:40	26	608	1
288	144	2011-03-21.11:11:21	29	609	1
648	216	2011-03-21.11:12:05	39	614	3
360	216	2011-03-21.11:12:51	36	608	6
288	144	2011-03-21.11:13:37	79	610	6
432	216	2011-03-21.11:14:22	163	610	6
360	216	2011-03-21.11:15:08	130	608	6
504	288	2011-03-21.11:15:54	204	606	6
504	288	2011-03-21.11:16:40	201	610	5
288	144	2011-03-21.11:17:21	124	616	1
432	144	2011-03-21.11:18:02	66	622	1
288	144	2011-03-21.11:18:43	61	614	1
288	144	2011-03-21.11:19:24	49	609	1
648	216	2011-03-21.11:20:04	29	612	1
288	144	2011-03-21.11:20:45	29	606	1
288	144	2011-03-21.11:21:26	19	608	1
360	216	2011-03-21.11:22:07	10	609	1
288	144	2011-03-21.11:22:47	4	606	1
288	144	2011-03-21.11:23:28	12	608	1
360	216	2011-03-21.11:24:09	6	608	1
288	144	2011-03-21.11:24:49	9	606	1
432	288	2011-03-21.11:25:30	4	608	1
288	144	2011-03-21.11:26:11	21	608	1
288	144	2011-03-21.11:26:52	10	607	1
288	144	2011-03-21.11:27:32	17	608	1
216	72	2011-03-21.11:28:13	22	608	1
288	144	2011-03-21.11:28:54	18	606	1
288	144	2011-03-21.11:29:35	38	608	1
288	144	2011-03-21.11:30:15	20	608	1
288	144	2011-03-21.11:30:56	17	606	1
288	144	2011-03-21.11:31:37	25	608	1
360	216	2011-03-21.11:32:18	12	608	1
288	144	2011-03-21.11:32:58	6	606	1
360	144	2011-03-21.11:33:39	72	608	1
432	144	2011-03-21.11:34:20	105	610	1
360	144	2011-03-21.11:35:01	73	608	1
360	144	2011-03-21.11:35:41	37	610	1
432	144	2011-03-21.11:36:22	23	608	1
720	216	2011-03-21.11:37:03	32	614	1
504	216	2011-03-21.11:37:44	21	610	1
792	216	2011-03-21.11:38:24	25	612	1
504	216	2011-03-21.11:39:09	19	614	9
288	144	2011-03-21.11:39:55	24	630	3
432	216	2011-03-21.11:40:39	22	635	8
432	216	2011-03-21.11:41:25	15	622	8
432	144	2011-03-21.11:42:09	34	626	1
576	216	2011-03-21.11:42:54	37	622	10
504	216	2011-03-21.11:43:40	60	628	7
792	432	2011-03-21.11:44:26	49	624	6
576	216	2011-03-21.11:45:10	50	640	1
360	144	2011-03-21.11:45:50	26	632	1
288	144	2011-03-21.11:46:31	50	624	1
144	72	2011-03-21.11:47:12	23	608	1
216	144	2011-03-21.11:47:52	25	606	1
216	144	2011-03-21.11:48:33	13	608	1
288	144	2011-03-21.11:49:14	6	608	1
360	144	2011-03-21.11:49:55	15	606	1
360	144	2011-03-21.11:50:35	20	608	1
360	144	2011-03-21.11:51:16	20	608	1
360	144	2011-03-21.11:51:57	25	606	1
288	144	2011-03-21.11:52:38	13	608	1
288	144	2011-03-21.11:53:18	25	608	1
360	216	2011-03-21.11:53:59	24	606	1
288	144	2011-03-21.11:54:40	44	608	1
360	144	2011-03-21.11:55:21	23	610	1
720	288	2011-03-21.11:56:01	11	615	1
504	288	2011-03-21.11:56:42	18	609	1
432	216	2011-03-21.11:57:23	9	609	1
504	216	2011-03-21.11:58:06	17	613	2
504	216	2011-03-21.11:58:46	14	607	1
360	144	2011-03-21.11:59:28	22	612	3
576	216	2011-03-21.12:00:10	32	615	1
504	216	2011-03-21.12:00:53	23	617	7
1008	504	2011-03-21.12:01:36	46	630	7
432	144	2011-03-21.12:02:22	70	625	7
360	144	2011-03-21.12:03:05	36	635	1
432	144	2011-03-21.12:03:46	23	617	1
504	216	2011-03-21.12:04:27	22	620	1
432	144	2011-03-21.12:05:07	27	609	1
288	144	2011-03-21.12:05:48	14	609	1
288	144	2011-03-21.12:06:29	7	611	1
360	144	2011-03-21.12:07:11	11	612	2
576	216	2011-03-21.12:07:57	27	611	8
432	216	2011-03-21.12:08:42	48	613	8
288	144	2011-03-21.12:09:28	63	619	5
360	144	2011-03-21.12:10:14	30	615	5
360	144	2011-03-21.12:11:00	42	607	5
216	144	2011-03-21.12:11:46	43	607	5
216	144	2011-03-21.12:12:31	30	609	5
288	144	2011-03-21.12:13:17	43	609	5
504	144	2011-03-21.12:14:03	36	613	5
288	144	2011-03-21.12:14:49	21	609	5
360	144	2011-03-21.12:15:35	10	611	5
216	144	2011-03-21.12:16:20	9	611	5
216	144	2011-03-21.12:17:06	77	618	5
360	144	2011-03-21.12:17:52	53	611	5
288	144	2011-03-21.12:18:38	33	613	5
360	144	2011-03-21.12:19:24	23	613	5
288	144	2011-03-21.12:20:09	11	613	5
432	216	2011-03-21.12:20:55	15	611	5
216	144	2011-03-21.12:21:41	35	613	5
216	144	2011-03-21.12:22:27	33	613	5
432	144	2011-03-21.12:23:13	16	613	5
288	144	2011-03-21.12:23:59	17	611	5
288	144	2011-03-21.12:24:44	26	613	5
216	144	2011-03-21.12:25:30	22	613	5
288	144	2011-03-21.12:26:16	64	613	5
504	144	2011-03-21.12:27:02	39	621	4
216	144	2011-03-21.12:27:48	22	615	4
216	144	2011-03-21.12:28:33	16	615	4
216	144	2011-03-21.12:29:19	7	615	4
648	216	2011-03-21.12:30:05	3	622	4
288	144	2011-03-21.12:30:51	16	613	4
288	144	2011-03-21.12:31:37	7	615	4
360	144	2011-03-21.12:32:23	17	614	4
648	144	2011-03-21.12:33:08	44	614	4
216	144	2011-03-21.12:33:54	55	612	4
216	144	2011-03-21.12:34:40	66	614	4
216	144	2011-03-21.12:35:26	37	614	4
360	144	2011-03-21.12:36:12	20	614	4
144	72	2011-03-21.12:36:57	14	612	4
288	144	2011-03-21.12:37:43	27	614	4
216	144	2011-03-21.12:38:29	12	614	4
216	144	2011-03-21.12:39:15	11	614	4
216	144	2011-03-21.12:40:01	13	612	4
216	144	2011-03-21.12:40:46	14	612	4
288	144	2011-03-21.12:41:32	33	614	4
288	144	2011-03-21.12:42:18	65	614	4
576	216	2011-03-21.12:43:04	95	618	4
216	144	2011-03-21.12:43:50	57	612	4
216	144	2011-03-21.12:44:35	27	614	4
216	144	2011-03-21.12:45:21	22	614	4
216	144	2011-03-21.12:46:07	15	614	4
288	144	2011-03-21.12:46:53	35	612	4
288	144	2011-03-21.12:47:38	22	614	4
216	144	2011-03-21.12:48:24	35	614	4
288	144	2011-03-21.12:49:10	40	614	4
216	144	2011-03-21.12:49:56	33	612	4
216	144	2011-03-21.12:50:42	36	614	4
216	144	2011-03-21.12:51:28	54	614	4
216	144	2011-03-21.12:52:13	26	614	4
216	144	2011-03-21.12:52:59	27	612	4
216	144	2011-03-21.12:53:45	18	614	4
360	144	2011-03-21.12:54:31	13	614	4
288	144	2011-03-21.12:55:17	13	614	4
432	144	2011-03-21.12:56:02	13	620	4
216	144	2011-03-21.12:56:48	14	612	4
144	72	2011-03-21.12:57:34	12	614	4
360	144	2011-03-21.12:58:20	14	614	4
216	144	2011-03-21.12:59:06	38	618	4
288	144	2011-03-21.12:59:51	16	612	4
216	72	2011-03-21.13:00:37	77	615	4
144	72	2011-03-21.13:01:23	42	615	4
216	144	2011-03-21.13:02:09	38	615	4
216	144	2011-03-21.13:02:55	65	612	4
288	144	2011-03-21.13:03:40	30	614	4
144	72	2011-03-21.13:04:26	13	614	4
216	144	2011-03-21.13:05:12	17	614	4
216	144	2011-03-21.13:05:58	22	612	4
216	144	2011-03-21.13:06:44	18	614	4
144	72	2011-03-21.13:07:29	45	614	4
216	144	2011-03-21.13:08:15	86	614	4
288	144	2011-03-21.13:09:01	48	612	4
144	72	2011-03-21.13:09:47	28	612	4
216	144	2011-03-21.13:10:33	17	614	4
288	144	2011-03-21.13:11:18	30	614	4
504	216	2011-03-21.13:12:04	18	616	4
144	72	2011-03-21.13:12:50	9	610	4
216	144	2011-03-21.13:13:36	30	612	4
144	72	2011-03-21.13:14:22	13	612	4
216	144	2011-03-21.13:15:07	6	612	4
144	72	2011-03-21.13:15:53	12	610	4
360	144	2011-03-21.13:16:39	93	612	4
288	216	2011-03-21.13:17:25	67	612	4
360	216	2011-03-21.13:18:11	53	612	4
288	216	2011-03-21.13:18:57	58	610	4
360	216	2011-03-21.13:19:42	116	612	4
216	144	2011-03-21.13:20:28	55	612	4
216	144	2011-03-21.13:21:14	26	612	4
216	144	2011-03-21.13:22:00	12	610	4
216	144	2011-03-21.13:22:46	6	610	4
288	216	2011-03-21.13:23:31	2	612	4
216	144	2011-03-21.13:24:17	25	612	4
576	216	2011-03-21.13:25:03	80	616	4
216	144	2011-03-21.13:25:49	37	610	4
216	144	2011-03-21.13:26:35	23	612	4
288	216	2011-03-21.13:27:21	20	612	4
216	144	2011-03-21.13:28:06	27	615	4
288	216	2011-03-21.13:28:52	23	610	4
216	144	2011-03-21.13:29:38	15	612	4
216	144	2011-03-21.13:30:24	11	612	4
216	144	2011-03-21.13:31:10	10	612	4
288	216	2011-03-21.13:31:55	9	610	4
216	144	2011-03-21.13:32:41	37	612	4
216	144	2011-03-21.13:33:27	65	612	4
288	216	2011-03-21.13:34:13	35	612	4
216	144	2011-03-21.13:34:59	22	610	4
216	144	2011-03-21.13:35:44	39	612	4
216	144	2011-03-21.13:36:30	36	612	4
216	144	2011-03-21.13:37:16	23	612	4
504	216	2011-03-21.13:38:02	16	618	4
216	144	2011-03-21.13:38:48	26	610	4
216	144	2011-03-21.13:39:33	12	612	4
216	144	2011-03-21.13:40:19	11	612	4
504	216	2011-03-21.13:41:05	21	617	4
288	216	2011-03-21.13:41:51	19	611	4
216	144	2011-03-21.13:42:37	14	613	4
288	216	2011-03-21.13:43:22	7	613	4
288	216	2011-03-21.13:44:08	16	611	4
216	144	2011-03-21.13:44:54	24	609	4
288	216	2011-03-21.13:45:40	36	611	4
288	216	2011-03-21.13:46:26	52	611	4
288	216	2011-03-21.13:47:12	36	611	4
216	144	2011-03-21.13:47:57	30	609	4
288	216	2011-03-21.13:48:43	29	611	4
216	144	2011-03-21.13:49:29	14	611	4
288	216	2011-03-21.13:50:15	26	611	4
504	216	2011-03-21.13:51:01	17	617	4
216	144	2011-03-21.13:51:47	8	609	4
288	216	2011-03-21.13:52:32	17	611	4
288	216	2011-03-21.13:53:18	37	611	4
504	216	2011-03-21.13:54:04	22	615	4
288	216	2011-03-21.13:54:50	15	609	4
360	216	2011-03-21.13:55:36	10	611	4
216	144	2011-03-21.13:56:21	20	611	4
360	216	2011-03-21.13:57:07	16	611	4
216	144	2011-03-21.13:57:53	30	609	4
360	216	2011-03-21.13:58:39	21	612	4
288	216	2011-03-21.13:59:25	31	611	4
360	216	2011-03-21.14:00:11	38	612	4
288	216	2011-03-21.14:00:56	42	610	4
288	144	2011-03-21.14:01:42	50	612	4
360	216	2011-03-21.14:02:28	81	611	4
288	216	2011-03-21.14:03:14	66	611	4
648	216	2011-03-21.14:04:00	43	610	5
576	288	2011-03-21.14:04:46	39	615	10
432	216	2011-03-21.14:05:32	79	615	10
432	216	2011-03-21.14:06:17	42	621	7
576	216	2011-03-21.14:07:03	25	621	7
432	216	2011-03-21.14:07:49	48	609	7
432	216	2011-03-21.14:08:35	40	612	7
432	216	2011-03-21.14:09:21	17	612	8
576	288	2011-03-21.14:10:07	13	613	7
360	216	2011-03-21.14:10:53	56	612	7
792	504	2011-03-21.14:11:39	80	619	12
432	216	2011-03-21.14:12:25	49	615	12
360	216	2011-03-21.14:13:11	21	621	9
360	216	2011-03-21.14:13:57	10	615	9
360	216	2011-03-21.14:14:42	14	611	9
432	216	2011-03-21.14:15:28	49	611	9
432	216	2011-03-21.14:16:14	65	611	9
432	216	2011-03-21.14:17:00	46	609	9
432	216	2011-03-21.14:17:46	48	609	9
360	216	2011-03-21.14:18:32	22	612	9
432	216	2011-03-21.14:19:18	10	611	9
720	288	2011-03-21.14:20:03	32	615	9
504	216	2011-03-21.14:20:49	20	608	9
432	216	2011-03-21.14:21:35	16	610	9
360	144	2011-03-21.14:22:21	17	610	9
432	216	2011-03-21.14:23:07	29	610	9
432	216	2011-03-21.14:23:53	39	608	9
432	216	2011-03-21.14:24:39	76	610	9
432	216	2011-03-21.14:25:25	42	610	9
504	216	2011-03-21.14:26:10	49	610	9
360	144	2011-03-21.14:26:56	37	608	9
432	216	2011-03-21.14:27:42	39	609	9
504	216	2011-03-21.14:28:28	27	610	9
432	216	2011-03-21.14:29:14	31	611	9
360	216	2011-03-21.14:30:00	25	608	9
432	216	2011-03-21.14:30:46	17	608	9
432	216	2011-03-21.14:31:31	12	610	9
504	216	2011-03-21.14:32:17	48	610	9
576	216	2011-03-21.14:33:03	52	615	9
432	216	2011-03-21.14:33:49	56	608	9
432	216	2011-03-21.14:34:35	45	610	9
432	216	2011-03-21.14:35:21	29	611	9
432	216	2011-03-21.14:36:07	24	610	9
432	216	2011-03-21.14:36:53	11	608	9
504	216	2011-03-21.14:37:38	26	610	9
360	216	2011-03-21.14:38:24	30	610	9
432	216	2011-03-21.14:39:10	21	610	9
432	216	2011-03-21.14:39:56	21	608	9
432	216	2011-03-21.14:40:42	20	609	9
432	216	2011-03-21.14:41:28	15	610	9
432	216	2011-03-21.14:42:14	24	610	9
432	216	2011-03-21.14:43:00	17	609	9
432	216	2011-03-21.14:43:46	47	608	9
432	216	2011-03-21.14:44:31	31	610	9
432	216	2011-03-21.14:45:17	41	611	9
576	216	2011-03-21.14:46:03	52	614	9
432	216	2011-03-21.14:46:49	48	608	9
432	216	2011-03-21.14:47:35	58	610	9
432	216	2011-03-21.14:48:21	50	610	9
504	216	2011-03-21.14:49:07	34	610	9
432	216	2011-03-21.14:49:53	39	608	9
432	216	2011-03-21.14:50:39	27	610	9
432	216	2011-03-21.14:51:24	27	611	9
432	216	2011-03-21.14:52:10	84	610	9
432	216	2011-03-21.14:52:56	66	608	9
432	216	2011-03-21.14:53:42	41	610	9
360	216	2011-03-21.14:54:28	32	610	9
504	216	2011-03-21.14:55:14	15	610	9
432	216	2011-03-21.14:56:00	32	609	9
360	216	2011-03-21.14:56:46	47	608	9
432	216	2011-03-21.14:57:31	32	614	14
1656	864	2011-03-21.14:58:17	43	618	13
648	288	2011-03-21.14:59:03	25	624	11
1296	576	2011-03-21.14:59:49	40	615	11
432	144	2011-03-21.15:00:35	70	615	16
144	72	2011-03-21.15:01:21	53	621	13
1728	792	2011-03-21.15:02:07	74	617	13
216	144	2011-03-21.15:02:53	75	614	13
432	144	2011-03-21.15:03:39	45	614	18
288	144	2011-03-21.15:04:25	30	620	15
792	288	2011-03-21.15:05:11	53	617	15
720	288	2011-03-21.15:05:59	132	615	15
864	216	2011-03-21.15:06:46	97	609	15
432	216	2011-03-21.15:07:33	72	610	15
504	288	2011-03-21.15:08:19	49	609	15
648	216	2011-03-21.15:09:05	27	613	15
288	144	2011-03-21.15:09:51	12	607	15
720	288	2011-03-21.15:10:37	54	611	15
936	360	2011-03-21.15:11:24	68	610	15
1008	288	2011-03-21.15:12:11	94	610	15
576	288	2011-03-21.15:12:58	126	611	12
360	144	2011-03-21.15:13:44	67	615	12
