16	4	2011-04-21.09:00:02	6	436	5
12	4	2011-04-21.09:00:06	6	434	5
6	2	2011-04-21.09:00:11	5	429	5
8	4	2011-04-21.09:00:15	5	429	5
8	4	2011-04-21.09:00:20	4	429	5
8	4	2011-04-21.09:00:25	4	429	5
6	2	2011-04-21.09:00:29	4	429	5
6	2	2011-04-21.09:00:34	11	429	5
10	4	2011-04-21.09:00:38	10	429	5
6	2	2011-04-21.09:00:43	10	429	5
12	4	2011-04-21.09:00:47	10	427	5
6	2	2011-04-21.09:00:52	9	427	5
24	4	2011-04-21.09:00:57	8	428	5
22	4	2011-04-21.09:01:01	7	437	5
10	4	2011-04-21.09:01:06	7	431	5
8	4	2011-04-21.09:01:10	6	429	5
6	2	2011-04-21.09:01:15	6	429	5
8	2	2011-04-21.09:01:19	5	429	5
6	2	2011-04-21.09:01:24	5	429	5
12	4	2011-04-21.09:01:29	4	429	5
6	2	2011-04-21.09:01:33	4	429	5
8	4	2011-04-21.09:01:38	4	429	5
6	2	2011-04-21.09:01:42	4	429	5
8	4	2011-04-21.09:01:47	3	427	5
6	2	2011-04-21.09:01:51	3	427	5
10	4	2011-04-21.09:01:56	3	427	5
8	4	2011-04-21.09:02:01	2	427	5
14	4	2011-04-21.09:02:05	2	433	5
34	16	2011-04-21.09:02:10	18	430	5
14	6	2011-04-21.09:02:14	33	428	5
6	2	2011-04-21.09:02:19	30	428	5
6	2	2011-04-21.09:02:24	28	428	5
8	4	2011-04-21.09:02:28	25	428	5
6	2	2011-04-21.09:02:33	25	428	5
10	4	2011-04-21.09:02:37	23	428	5
6	2	2011-04-21.09:02:42	21	428	5
10	2	2011-04-21.09:02:46	20	426	5
8	4	2011-04-21.09:02:51	18	426	5
6	2	2011-04-21.09:02:56	17	426	5
6	2	2011-04-21.09:03:00	23	426	5
14	4	2011-04-21.09:03:05	21	432	5
6	2	2011-04-21.09:03:09	20	428	5
6	2	2011-04-21.09:03:14	18	428	5
10	4	2011-04-21.09:03:18	16	428	5
6	2	2011-04-21.09:03:23	31	428	5
12	4	2011-04-21.09:03:28	31	428	5
6	2	2011-04-21.09:03:32	29	428	5
8	4	2011-04-21.09:03:37	26	428	5
8	4	2011-04-21.09:03:41	24	428	5
6	2	2011-04-21.09:03:46	22	426	5
8	4	2011-04-21.09:03:50	20	426	5
6	2	2011-04-21.09:03:55	19	426	5
10	4	2011-04-21.09:04:00	17	426	5
14	4	2011-04-21.09:04:04	16	432	5
10	4	2011-04-21.09:04:09	15	428	5
6	2	2011-04-21.09:04:13	13	428	5
6	2	2011-04-21.09:04:18	13	428	5
6	2	2011-04-21.09:04:22	12	428	5
8	4	2011-04-21.09:04:27	11	428	5
8	4	2011-04-21.09:04:32	18	428	5
6	2	2011-04-21.09:04:36	17	428	5
10	4	2011-04-21.09:04:41	15	428	5
6	2	2011-04-21.09:04:45	14	426	5
10	4	2011-04-21.09:04:50	21	426	5
6	2	2011-04-21.09:04:54	19	426	5
6	2	2011-04-21.09:04:59	18	426	5
18	4	2011-04-21.09:05:04	16	432	5
6	2	2011-04-21.09:05:08	15	428	5
6	2	2011-04-21.09:05:13	15	428	5
10	4	2011-04-21.09:05:17	14	428	5
6	2	2011-04-21.09:05:22	13	428	5
6	2	2011-04-21.09:05:26	20	428	5
10	4	2011-04-21.09:05:31	18	428	5
6	2	2011-04-21.09:05:36	17	428	5
8	4	2011-04-21.09:05:40	15	428	5
6	2	2011-04-21.09:05:45	14	428	5
8	4	2011-04-21.09:05:49	13	426	5
6	2	2011-04-21.09:05:54	12	426	5
10	4	2011-04-21.09:05:58	11	426	5
14	4	2011-04-21.09:06:03	10	434	5
12	4	2011-04-21.09:06:08	10	428	5
8	4	2011-04-21.09:06:12	9	428	5
6	2	2011-04-21.09:06:17	8	428	5
6	2	2011-04-21.09:06:21	8	428	5
6	2	2011-04-21.09:06:26	7	428	5
10	4	2011-04-21.09:06:30	6	428	5
6	2	2011-04-21.09:06:35	6	428	5
10	4	2011-04-21.09:06:40	5	428	5
6	2	2011-04-21.09:06:44	21	428	5
10	4	2011-04-21.09:06:49	19	426	5
6	2	2011-04-21.09:06:53	18	426	5
8	4	2011-04-21.09:06:58	18	426	5
14	4	2011-04-21.09:07:03	16	434	5
8	4	2011-04-21.09:07:07	15	428	5
6	2	2011-04-21.09:07:12	14	428	5
6	2	2011-04-21.09:07:16	13	428	5
10	4	2011-04-21.09:07:21	12	428	5
6	2	2011-04-21.09:07:25	11	428	5
12	4	2011-04-21.09:07:30	10	428	5
6	2	2011-04-21.09:07:34	9	428	5
6	2	2011-04-21.09:07:39	8	428	5
8	4	2011-04-21.09:07:44	8	428	5
8	4	2011-04-21.09:07:48	7	426	5
6	2	2011-04-21.09:07:53	7	426	5
8	4	2011-04-21.09:07:57	6	426	5
16	4	2011-04-21.09:08:02	14	436	5
10	4	2011-04-21.09:08:06	21	433	5
10	4	2011-04-21.09:08:11	27	428	5
6	2	2011-04-21.09:08:16	25	428	5
8	4	2011-04-21.09:08:20	23	428	5
6	2	2011-04-21.09:08:25	21	428	5
6	2	2011-04-21.09:08:29	19	428	5
6	2	2011-04-21.09:08:34	26	428	5
10	4	2011-04-21.09:08:38	24	428	5
8	4	2011-04-21.09:08:43	22	428	5
