12	3	2011-04-25.09:00:00	32	438	3
36	9	2011-04-25.09:00:04	29	444	3
21	6	2011-04-25.09:00:09	29	441	3
18	6	2011-04-25.09:00:14	27	441	3
18	6	2011-04-25.09:00:18	25	441	3
15	3	2011-04-25.09:00:23	22	441	3
18	6	2011-04-25.09:00:27	21	441	3
24	6	2011-04-25.09:00:32	19	441	3
18	6	2011-04-25.09:00:36	17	441	3
18	6	2011-04-25.09:00:41	24	441	3
18	6	2011-04-25.09:00:46	30	439	3
21	6	2011-04-25.09:00:50	28	439	3
18	6	2011-04-25.09:00:55	25	439	3
57	9	2011-04-25.09:00:59	23	439	3
30	9	2011-04-25.09:01:04	23	445	3
18	6	2011-04-25.09:01:08	21	441	3
24	6	2011-04-25.09:01:13	20	441	3
18	6	2011-04-25.09:01:18	18	441	3
18	6	2011-04-25.09:01:22	17	441	3
21	6	2011-04-25.09:01:27	15	441	3
18	6	2011-04-25.09:01:31	22	441	3
15	6	2011-04-25.09:01:36	20	441	3
18	6	2011-04-25.09:01:40	19	441	3
18	6	2011-04-25.09:01:45	17	443	3
15	3	2011-04-25.09:01:49	16	440	3
24	6	2011-04-25.09:01:54	16	440	3
15	6	2011-04-25.09:01:59	14	440	3
30	6	2011-04-25.09:02:03	13	446	3
33	12	2011-04-25.09:02:08	12	442	3
18	6	2011-04-25.09:02:12	11	441	3
18	6	2011-04-25.09:02:17	10	441	3
15	3	2011-04-25.09:02:21	9	441	3
18	6	2011-04-25.09:02:26	17	441	3
24	6	2011-04-25.09:02:31	15	441	3
24	6	2011-04-25.09:02:35	14	441	3
18	6	2011-04-25.09:02:40	13	442	3
21	6	2011-04-25.09:02:44	20	443	3
21	6	2011-04-25.09:02:49	20	439	3
15	3	2011-04-25.09:02:53	18	439	3
18	6	2011-04-25.09:02:58	17	439	3
33	9	2011-04-25.09:03:03	15	447	3
18	6	2011-04-25.09:03:07	14	441	3
15	6	2011-04-25.09:03:12	21	441	3
24	6	2011-04-25.09:03:16	19	441	3
18	6	2011-04-25.09:03:21	18	441	3
21	6	2011-04-25.09:03:25	16	441	3
21	6	2011-04-25.09:03:30	15	441	3
18	6	2011-04-25.09:03:35	14	442	3
24	6	2011-04-25.09:03:39	14	441	3
15	3	2011-04-25.09:03:44	13	441	3
18	6	2011-04-25.09:03:48	12	439	3
24	6	2011-04-25.09:03:53	11	439	3
18	6	2011-04-25.09:03:57	10	439	3
27	6	2011-04-25.09:04:02	25	450	3
21	6	2011-04-25.09:04:07	39	441	3
21	6	2011-04-25.09:04:11	52	441	3
18	6	2011-04-25.09:04:16	64	441	3
18	6	2011-04-25.09:04:20	75	441	3
18	6	2011-04-25.09:04:25	77	441	3
18	6	2011-04-25.09:04:29	78	441	3
24	6	2011-04-25.09:04:34	78	441	3
18	6	2011-04-25.09:04:39	88	441	3
21	6	2011-04-25.09:04:43	89	441	3
21	6	2011-04-25.09:04:48	98	439	3
18	6	2011-04-25.09:04:52	106	440	3
15	3	2011-04-25.09:04:57	114	439	3
27	6	2011-04-25.09:05:01	120	451	3
27	9	2011-04-25.09:05:06	127	445	3
18	6	2011-04-25.09:05:11	141	441	3
24	6	2011-04-25.09:05:15	145	441	3
18	6	2011-04-25.09:05:20	158	441	3
21	6	2011-04-25.09:05:24	161	441	3
21	6	2011-04-25.09:05:29	161	441	3
18	6	2011-04-25.09:05:33	172	441	3
12	3	2011-04-25.09:05:38	174	441	3
18	6	2011-04-25.09:05:42	184	441	3
18	6	2011-04-25.09:05:47	186	439	3
18	6	2011-04-25.09:05:52	187	439	3
24	6	2011-04-25.09:05:56	188	439	3
15	6	2011-04-25.09:06:01	189	439	3
33	9	2011-04-25.09:06:05	206	446	3
21	6	2011-04-25.09:06:10	205	441	3
18	6	2011-04-25.09:06:14	213	441	3
18	6	2011-04-25.09:06:19	213	441	3
18	6	2011-04-25.09:06:24	220	441	3
18	6	2011-04-25.09:06:28	234	441	3
18	6	2011-04-25.09:06:33	231	441	3
24	6	2011-04-25.09:06:37	229	441	3
18	6	2011-04-25.09:06:42	227	441	3
21	6	2011-04-25.09:06:46	224	439	3
21	6	2011-04-25.09:06:51	230	439	3
18	6	2011-04-25.09:06:56	228	440	3
18	6	2011-04-25.09:07:00	242	439	3
27	6	2011-04-25.09:07:05	246	445	3
18	6	2011-04-25.09:07:09	243	441	3
24	6	2011-04-25.09:07:14	243	441	3
18	6	2011-04-25.09:07:18	223	441	3
18	6	2011-04-25.09:07:23	229	441	3
18	6	2011-04-25.09:07:28	243	441	3
21	6	2011-04-25.09:07:32	255	441	3
18	6	2011-04-25.09:07:37	259	441	3
18	6	2011-04-25.09:07:41	270	441	3
12	3	2011-04-25.09:07:46	297	439	3
21	6	2011-04-25.09:07:50	313	439	3
24	6	2011-04-25.09:07:55	312	439	3
21	6	2011-04-25.09:08:00	311	439	3
33	9	2011-04-25.09:08:04	311	445	3
21	6	2011-04-25.09:08:09	310	441	3
18	6	2011-04-25.09:08:13	293	441	1
18	6	2011-04-25.09:08:17	286	441	1
18	6	2011-04-25.09:08:21	263	441	1
18	6	2011-04-25.09:08:25	266	441	1
18	6	2011-04-25.09:08:29	266	441	1
18	6	2011-04-25.09:08:33	252	441	1
24	6	2011-04-25.09:08:37	264	441	1
18	6	2011-04-25.09:08:41	243	441	1
18	6	2011-04-25.09:08:45	224	439	1
21	6	2011-04-25.09:08:49	206	439	1
18	6	2011-04-25.09:08:54	206	439	1
18	6	2011-04-25.09:08:58	205	439	1
27	6	2011-04-25.09:09:02	189	449	1
24	6	2011-04-25.09:09:06	174	446	1
21	6	2011-04-25.09:09:10	160	442	3
24	6	2011-04-25.09:09:15	147	441	3
18	6	2011-04-25.09:09:19	135	441	3
18	6	2011-04-25.09:09:24	135	441	3
18	6	2011-04-25.09:09:29	124	441	3
21	6	2011-04-25.09:09:33	114	441	3
18	6	2011-04-25.09:09:38	105	441	3
21	6	2011-04-25.09:09:42	97	441	3
18	6	2011-04-25.09:09:47	89	439	3
18	6	2011-04-25.09:09:51	82	439	3
24	6	2011-04-25.09:09:56	75	439	3
