8	4	2011-05-15.09:00:01	7	624	1
8	4	2011-05-15.09:00:21	13	626	1
8	4	2011-05-15.09:00:41	9	626	1
24	8	2011-05-15.09:01:02	23	632	1
8	4	2011-05-15.09:01:22	16	626	1
8	4	2011-05-15.09:01:42	11	626	1
20	8	2011-05-15.09:02:03	14	630	1
8	4	2011-05-15.09:02:23	10	626	1
12	8	2011-05-15.09:02:44	13	626	1
24	8	2011-05-15.09:03:04	10	630	1
8	4	2011-05-15.09:03:24	20	626	1
8	4	2011-05-15.09:03:45	14	624	1
8	4	2011-05-15.09:04:05	10	630	1
12	8	2011-05-15.09:04:25	7	626	1
8	4	2011-05-15.09:04:46	17	624	1
8	4	2011-05-15.09:05:06	20	628	1
12	8	2011-05-15.09:05:26	15	626	1
4	4	2011-05-15.09:05:47	10	624	1
12	8	2011-05-15.09:06:07	7	626	1
4	4	2011-05-15.09:06:27	5	626	1
4	4	2011-05-15.09:06:48	4	624	1
8	4	2011-05-15.09:07:08	2	626	1
8	4	2011-05-15.09:07:29	8	626	1
8	4	2011-05-15.09:07:49	14	624	1
8	4	2011-05-15.09:08:09	17	626	1
4	4	2011-05-15.09:08:30	12	626	1
8	4	2011-05-15.09:08:50	9	624	1
8	4	2011-05-15.09:09:10	13	626	1
4	4	2011-05-15.09:09:31	9	626	1
12	8	2011-05-15.09:09:51	13	624	1
8	4	2011-05-15.09:10:11	9	626	1
8	4	2011-05-15.09:10:32	6	626	1
8	4	2011-05-15.09:10:52	4	624	1
8	4	2011-05-15.09:11:12	3	626	1
8	4	2011-05-15.09:11:33	2	626	1
8	4	2011-05-15.09:11:53	1	624	1
8	4	2011-05-15.09:12:13	1	626	1
4	4	2011-05-15.09:12:34	7	626	1
4	4	2011-05-15.09:12:54	4	624	1
8	4	2011-05-15.09:13:15	3	626	1
8	4	2011-05-15.09:13:35	9	626	1
8	4	2011-05-15.09:13:55	7	624	1
8	4	2011-05-15.09:14:16	12	626	1
8	4	2011-05-15.09:14:36	9	626	1
8	4	2011-05-15.09:14:56	6	624	1
8	4	2011-05-15.09:15:17	17	626	1
8	8	2011-05-15.09:15:37	12	626	1
8	4	2011-05-15.09:15:57	24	624	1
8	4	2011-05-15.09:16:18	17	626	1
8	4	2011-05-15.09:16:38	12	626	1
12	8	2011-05-15.09:16:59	9	624	1
8	4	2011-05-15.09:17:19	22	626	1
8	4	2011-05-15.09:17:39	15	626	1
